team,slot,player,war
tigers,1b,Bergman ,2.1
tigers,1b,Cabell ,3.2
tigers,1b,Cabrera ,7.6
tigers,1b,Candelario ,2.1
tigers,1b,Casey ,0.5
tigers,1b,Clark ,3.5
tigers,1b,Dixon ,-0.3
tigers,1b,Evans ,4.9
tigers,1b,Fielder ,6.5
tigers,1b,Hebner ,2.1
tigers,1b,Hicks ,0.0
tigers,1b,Peña ,2.8
tigers,1b,Schoop ,1.9
tigers,1b,Shelton ,2.6
tigers,1b,Torkelson ,2.3
tigers,2b,Beckham ,-1.3
tigers,2b,Castro ,-0.7
tigers,2b,Easley ,5.6
tigers,2b,Fletcher ,-0.2
tigers,2b,Goodrum ,0.9
tigers,2b,Ibáñez ,1.9
tigers,2b,Infante ,2.6
tigers,2b,Keith ,1.1
tigers,2b,Kinsler ,5.6
tigers,2b,Lewis ,-0.5
tigers,2b,Morris ,1.7
tigers,2b,Polanco ,6.1
tigers,2b,Rhymes ,1.0
tigers,2b,Santiago ,1.6
tigers,2b,Schoop ,1.3
tigers,2b,Torres ,2.9
tigers,2b,Whitaker ,6.8
tigers,3b,Brookens ,2.5
tigers,3b,Cabrera ,7.5
tigers,3b,Candelario ,3.6
tigers,3b,Castellanos ,2.2
tigers,3b,Coles ,2.0
tigers,3b,Fryman ,5.2
tigers,3b,Guillén ,2.2
tigers,3b,Inge ,5.0
tigers,3b,Johnson ,1.0
tigers,3b,Livingstone ,1.7
tigers,3b,Lugo ,-1.0
tigers,3b,Macias ,3.0
tigers,3b,Maton ,-1.3
tigers,3b,McKinstry ,2.9
tigers,3b,Munson ,1.4
tigers,3b,Palmer ,1.7
tigers,3b,Paredes ,-0.3
tigers,3b,Phillips ,4.8
tigers,3b,Randa ,1.8
tigers,3b,Schu ,0.0
tigers,3b,Truby ,-1.4
tigers,3b,Urshela ,-0.3
tigers,ss,Báez ,2.4
tigers,ss,Cedeño ,-1.5
tigers,ss,Cruz ,2.6
tigers,ss,Everett ,0.7
tigers,ss,Fryman ,4.9
tigers,ss,Gomez ,-0.9
tigers,ss,Goodrum ,0.1
tigers,ss,Guillén ,6.0
tigers,ss,Halter ,1.4
tigers,ss,Iglesias ,2.3
tigers,ss,Mercer ,0.4
tigers,ss,Peralta ,3.7
tigers,ss,Rentería ,1.1
tigers,ss,Romine ,0.6
tigers,ss,Santiago ,2.7
tigers,ss,Sweeney ,-0.8
tigers,ss,Trammell ,8.2
tigers,of,Baddoo ,2.1
tigers,of,Bartee ,0.0
tigers,of,Bautista ,-0.7
tigers,of,Berry ,0.5
tigers,of,Boesch ,2.5
tigers,of,Cameron ,-0.5
tigers,of,Carpenter ,2.1
tigers,of,Castellanos ,2.9
tigers,of,Cedeño ,0.8
tigers,of,Cowens ,1.0
tigers,of,Curtis ,1.5
tigers,of,Cuyler ,4.1
tigers,of,Céspedes ,4.1
tigers,of,Davis ,1.6
tigers,of,Deer ,3.9
tigers,of,Dirks ,1.0
tigers,of,Encarnación ,1.9
tigers,of,Fick ,1.7
tigers,of,Félix ,1.6
tigers,of,Gibson ,5.4
tigers,of,Gladden ,1.0
tigers,of,Gonzalez ,2.4
tigers,of,González ,1.9
tigers,of,Gose ,0.8
tigers,of,Granderson ,7.6
tigers,of,Greene ,5.4
tigers,of,Grossman ,2.9
tigers,of,Herndon ,3.9
tigers,of,Higginson ,5.3
tigers,of,Hunter ,2.6
tigers,of,Jackson ,5.5
tigers,of,Jones ,1.7
tigers,of,Kapler ,1.8
tigers,of,Kemp ,3.8
tigers,of,Lemon ,6.2
tigers,of,Logan ,1.7
tigers,of,Lynn ,0.8
tigers,of,Magee ,0.7
tigers,of,Mahtook ,0.2
tigers,of,Martinez ,5.5
tigers,of,Martín ,1.4
tigers,of,Maybin ,1.6
tigers,of,Meadows ,2.2
tigers,of,Monroe ,1.6
tigers,of,Moseby ,1.0
tigers,of,Nieves ,-0.4
tigers,of,Ordóñez ,7.3
tigers,of,Peters ,2.0
tigers,of,Pettis ,2.4
tigers,of,Phillips ,5.6
tigers,of,Pérez ,0.8
tigers,of,Raburn ,2.3
tigers,of,Reyes ,0.8
tigers,of,Sheridan ,1.6
tigers,of,Stewart ,-0.3
tigers,of,Sánchez ,0.2
tigers,of,Thames ,-0.2
tigers,of,Upton ,5.2
tigers,of,Ward ,-0.6
tigers,of,White ,2.0
tigers,of,Wilson ,2.6
tigers,util,Ausmus ,3.4
tigers,util,Avila ,5.1
tigers,util,Baddoo ,2.1
tigers,util,Bako ,0.7
tigers,util,Barnhart ,-0.1
tigers,util,Bartee ,0.0
tigers,util,Bautista ,-0.7
tigers,util,Beckham ,-1.3
tigers,util,Bergman ,2.1
tigers,util,Berroa ,-0.5
tigers,util,Berry ,0.5
tigers,util,Boesch ,2.5
tigers,util,Brookens ,2.5
tigers,util,Báez ,2.4
tigers,util,Cabell ,3.2
tigers,util,Cabrera ,7.6
tigers,util,Cameron ,-0.5
tigers,util,Candelario ,3.6
tigers,util,Carpenter ,2.1
tigers,util,Casanova ,-0.3
tigers,util,Casey ,0.5
tigers,util,Castellanos ,2.9
tigers,util,Castro ,-0.7
tigers,util,Cedeño ,0.8
tigers,util,Clark ,3.5
tigers,util,Coles ,2.0
tigers,util,Cowens ,1.0
tigers,util,Cruz ,2.6
tigers,util,Curtis ,1.5
tigers,util,Cuyler ,4.1
tigers,util,Céspedes ,4.1
tigers,util,Damon ,3.0
tigers,util,Davis ,1.6
tigers,util,Deer ,3.9
tigers,util,Dingler ,3.1
tigers,util,Dirks ,1.0
tigers,util,Dixon ,-0.3
tigers,util,Easley ,5.6
tigers,util,Encarnación ,1.9
tigers,util,Evans ,4.9
tigers,util,Everett ,0.7
tigers,util,Fick ,1.7
tigers,util,Fielder ,6.5
tigers,util,Flaherty ,-0.1
tigers,util,Fletcher ,-0.2
tigers,util,Fryman ,5.2
tigers,util,Félix ,1.6
tigers,util,Gibson ,5.4
tigers,util,Gladden ,1.0
tigers,util,Gomez ,-0.9
tigers,util,Gonzalez ,2.4
tigers,util,González ,1.9
tigers,util,Goodrum ,0.9
tigers,util,Gose ,0.8
tigers,util,Granderson ,7.6
tigers,util,Greene ,5.4
tigers,util,Grossman ,2.9
tigers,util,Grubb ,2.6
tigers,util,Guillén ,6.0
tigers,util,Haase ,1.9
tigers,util,Halter ,1.4
tigers,util,Hamelin ,1.1
tigers,util,Heath ,2.7
tigers,util,Hebner ,2.1
tigers,util,Herndon ,3.9
tigers,util,Hicks ,0.0
tigers,util,Higginson ,5.3
tigers,util,Hunter ,2.6
tigers,util,Ibáñez ,1.9
tigers,util,Iglesias ,2.3
tigers,util,Incaviglia ,-1.0
tigers,util,Infante ,2.6
tigers,util,Inge ,5.0
tigers,util,Ivie ,-0.1
tigers,util,Jackson ,5.5
tigers,util,Jefferies ,-1.4
tigers,util,Johnson ,1.0
tigers,util,Jones ,1.7
tigers,util,Kapler ,1.8
tigers,util,Keith ,1.5
tigers,util,Kemp ,3.8
tigers,util,Kinsler ,5.6
tigers,util,Kreuter ,4.1
tigers,util,Laird ,1.5
tigers,util,Lemon ,6.2
tigers,util,Lewis ,-0.5
tigers,util,Livingstone ,1.7
tigers,util,Logan ,1.7
tigers,util,Lugo ,-1.0
tigers,util,Lynn ,0.8
tigers,util,Macias ,3.0
tigers,util,Madlock ,1.4
tigers,util,Magee ,0.7
tigers,util,Mahtook ,0.2
tigers,util,Malloy ,-0.4
tigers,util,Martinez ,5.5
tigers,util,Martínez ,5.5
tigers,util,Martín ,1.4
tigers,util,Maton ,-1.3
tigers,util,Maybin ,1.6
tigers,util,McCann ,1.3
tigers,util,McKinstry ,2.9
tigers,util,Meadows ,2.2
tigers,util,Mercer ,0.4
tigers,util,Monroe ,1.6
tigers,util,Moreland ,0.7
tigers,util,Morris ,1.7
tigers,util,Moseby ,1.0
tigers,util,Munson ,1.4
tigers,util,Nieves ,-0.4
tigers,util,Nokes ,3.4
tigers,util,Ordóñez ,7.3
tigers,util,Palmer ,1.7
tigers,util,Paredes ,-0.3
tigers,util,Parrish ,5.0
tigers,util,Peralta ,3.7
tigers,util,Peters ,2.0
tigers,util,Pettis ,2.4
tigers,util,Peña ,2.8
tigers,util,Phillips ,5.6
tigers,util,Polanco ,6.1
tigers,util,Polonia ,0.2
tigers,util,Pérez ,0.8
tigers,util,Raburn ,2.3
tigers,util,Randa ,1.8
tigers,util,Rentería ,1.1
tigers,util,Reyes ,0.8
tigers,util,Rhymes ,1.0
tigers,util,Rodríguez ,4.5
tigers,util,Rogers ,1.0
tigers,util,Romine ,0.6
tigers,util,Santiago ,2.7
tigers,util,Schoop ,1.9
tigers,util,Schu ,0.0
tigers,util,Sheffield ,3.0
tigers,util,Shelton ,2.6
tigers,util,Sheridan ,1.6
tigers,util,Simon ,0.6
tigers,util,Stewart ,-0.3
tigers,util,Summers ,2.2
tigers,util,Sweeney ,-0.8
tigers,util,Sánchez ,0.2
tigers,util,Tettleton ,5.6
tigers,util,Thames ,1.1
tigers,util,Torkelson ,2.3
tigers,util,Torres ,2.9
tigers,util,Trammell ,8.2
tigers,util,Truby ,-1.4
tigers,util,Upton ,5.2
tigers,util,Urshela ,-0.3
tigers,util,Ward ,-0.6
tigers,util,Whitaker ,6.8
tigers,util,White ,2.0
tigers,util,Williams ,-1.3
tigers,util,Wilson ,2.6
tigers,util,Wockenfuss ,0.2
tigers,util,Young ,3.4
angels,c,Boone ,3.5
angels,c,Donohue ,-1.3
angels,c,Fitzgerald ,0.1
angels,c,Fábregas ,-0.1
angels,c,Iannetta ,2.3
angels,c,Kreuter ,0.4
angels,c,Lucroy ,-0.7
angels,c,Maldonado ,1.7
angels,c,Mathis ,0.6
angels,c,Molina ,2.4
angels,c,Myers ,-0.4
angels,c,Napoli ,3.0
angels,c,O'Hoppe ,2.7
angels,c,Ott ,0.3
angels,c,Parrish ,4.5
angels,c,Pérez ,0.7
angels,c,Stassi ,1.8
angels,c,Thaiss ,0.4
angels,c,Turner ,0.2
angels,c,Walbeck ,0.2
angels,1b,Carew ,4.7
angels,1b,Cron ,1.9
angels,1b,Drury ,2.0
angels,1b,Erstad ,3.3
angels,1b,Fielder ,-0.3
angels,1b,Joyner ,4.1
angels,1b,Kotchman ,3.8
angels,1b,Marte ,-0.2
angels,1b,Morales ,4.3
angels,1b,Napoli ,2.0
angels,1b,Pujols ,4.8
angels,1b,Schanuel ,1.3
angels,1b,Snow ,1.1
angels,1b,Spiezio ,2.5
angels,1b,Stevens ,-0.5
angels,1b,Trumbo ,2.9
angels,1b,Vaughn ,1.8
angels,1b,Walsh ,2.7
angels,2b,Alicea ,2.9
angels,2b,Baughman ,-0.3
angels,2b,Drury ,-2.0
angels,2b,Easley ,-0.1
angels,2b,Espinosa ,-0.5
angels,2b,Fletcher ,1.6
angels,2b,Giavotella ,1.3
angels,2b,Grich ,5.5
angels,2b,Kendrick ,6.1
angels,2b,Kennedy ,4.5
angels,2b,Kinsler ,2.3
angels,2b,Lovullo ,0.6
angels,2b,McLemore ,0.1
angels,2b,Ray ,2.5
angels,2b,Rengifo ,2.5
angels,2b,Reynolds ,-0.8
angels,2b,Sojo ,1.8
angels,2b,Velarde ,4.2
angels,2b,Wilfong ,1.0
angels,3b,Arias ,0.1
angels,3b,Callaspo ,3.5
angels,3b,DeCinces ,7.6
angels,3b,Escobar ,1.3
angels,3b,Figgins ,7.7
angels,3b,Fletcher ,3.7
angels,3b,Freese ,2.8
angels,3b,Gaetti ,1.8
angels,3b,Glaus ,7.8
angels,3b,Gonzales ,0.1
angels,3b,Hobson ,-0.9
angels,3b,Hollins ,3.5
angels,3b,Howell ,2.6
angels,3b,Izturis ,1.8
angels,3b,Lansford ,0.7
angels,3b,Mayfield ,0.3
angels,3b,McPherson ,0.6
angels,3b,Moncada ,0.7
angels,3b,Owen ,1.8
angels,3b,Phillips ,4.4
angels,3b,Rendon ,2.2
angels,3b,Valbuena ,-1.3
angels,3b,Wood ,-1.5
angels,ss,Aybar ,4.4
angels,ss,Burleson ,4.5
angels,ss,Cabrera ,4.2
angels,ss,Disarcina ,3.3
angels,ss,Eckstein ,5.2
angels,ss,Foli ,1.1
angels,ss,Gil ,0.6
angels,ss,Iglesias ,-1.2
angels,ss,Neto ,5.1
angels,ss,Patek ,0.5
angels,ss,Schofield ,4.2
angels,ss,Simmons ,8.0
angels,ss,Velazquez ,1.4
angels,of,Abreu ,3.2
angels,of,Adell ,1.2
angels,of,Anderson ,5.1
angels,of,Armas ,-0.1
angels,of,Bourjos ,4.9
angels,of,Calhoun ,4.0
angels,of,Curtis ,2.5
angels,of,DaVanon ,3.2
angels,of,Davis ,2.9
angels,of,Downing ,5.6
angels,of,Edmonds ,5.6
angels,of,Erstad ,8.3
angels,of,Figgins ,1.2
angels,of,Finley ,-0.7
angels,of,Ford ,1.8
angels,of,Félix ,1.1
angels,of,Goodwin ,2.2
angels,of,Guerrero ,5.7
angels,of,Guillén ,3.1
angels,of,Hamilton ,1.4
angels,of,Harlow ,1.4
angels,of,Hayes ,-0.8
angels,of,Howell ,2.4
angels,of,Hunter ,5.4
angels,of,Jackson ,3.1
angels,of,Jones ,2.7
angels,of,Joyce ,-0.9
angels,of,Lynn ,4.7
angels,of,Marsh ,1.0
angels,of,Matthews ,1.1
angels,of,Miller ,0.9
angels,of,Moniak ,-0.1
angels,of,Ortega ,-0.4
angels,of,Palmeiro ,1.2
angels,of,Pettis ,5.1
angels,of,Polonia ,2.3
angels,of,Renfroe ,0.1
angels,of,Revere ,0.0
angels,of,Rivera ,3.8
angels,of,Rudi ,0.7
angels,of,Salmon ,6.6
angels,of,Shuck ,0.9
angels,of,Soler ,-0.5
angels,of,Trout ,10.5
angels,of,Upton ,3.7
angels,of,Valentine ,0.6
angels,of,Ward ,3.5
angels,of,Washington ,2.0
angels,of,Wells ,0.5
angels,of,White ,5.6
angels,of,Winfield ,1.2
angels,util,Abreu ,3.2
angels,util,Adell ,1.2
angels,util,Alicea ,2.9
angels,util,Anderson ,5.1
angels,util,Arias ,0.1
angels,util,Armas ,-0.1
angels,util,Aybar ,4.4
angels,util,Baughman ,-0.3
angels,util,Baylor ,1.4
angels,util,Boone ,3.5
angels,util,Bourjos ,4.9
angels,util,Brooks ,-1.3
angels,util,Burleson ,4.5
angels,util,Cabrera ,4.2
angels,util,Calhoun ,4.0
angels,util,Callaspo ,3.5
angels,util,Carew ,4.7
angels,util,Cron ,1.9
angels,util,Curtis ,2.5
angels,util,DaVanon ,3.2
angels,util,Davis ,3.5
angels,util,DeCinces ,7.6
angels,util,Disarcina ,3.3
angels,util,Donohue ,-1.3
angels,util,Downing ,5.6
angels,util,Drury ,2.0
angels,util,Easley ,-0.1
angels,util,Eckstein ,5.2
angels,util,Edmonds ,5.6
angels,util,Erstad ,8.3
angels,util,Escobar ,1.3
angels,util,Espinosa ,-0.5
angels,util,Fielder ,-0.3
angels,util,Figgins ,7.7
angels,util,Finley ,-0.7
angels,util,Fitzgerald ,0.1
angels,util,Fletcher ,3.7
angels,util,Foli ,1.1
angels,util,Ford ,1.8
angels,util,Freese ,2.8
angels,util,Fullmer ,2.9
angels,util,Fábregas ,-0.1
angels,util,Félix ,1.1
angels,util,Gaetti ,1.8
angels,util,Giavotella ,1.3
angels,util,Gil ,0.6
angels,util,Glaus ,7.8
angels,util,Gonzales ,0.1
angels,util,Goodwin ,2.2
angels,util,Grich ,5.5
angels,util,Guerrero ,5.7
angels,util,Guillén ,3.1
angels,util,Hamilton ,1.4
angels,util,Harlow ,1.4
angels,util,Hayes ,-0.8
angels,util,Hillenbrand ,-0.7
angels,util,Hobson ,-0.9
angels,util,Hollins ,3.5
angels,util,Howell ,2.6
angels,util,Hunter ,5.4
angels,util,Iannetta ,2.3
angels,util,Iglesias ,-1.2
angels,util,Izturis ,1.8
angels,util,Jackson ,3.1
angels,util,Jones ,2.7
angels,util,Joyce ,-0.9
angels,util,Joyner ,4.1
angels,util,Kendrick ,6.1
angels,util,Kennedy ,4.5
angels,util,Kinsler ,2.3
angels,util,Kotchman ,3.8
angels,util,Kreuter ,0.4
angels,util,Lansford ,0.7
angels,util,Lovullo ,0.6
angels,util,Lucroy ,-0.7
angels,util,Lynn ,4.7
angels,util,Maldonado ,1.7
angels,util,Marsh ,1.0
angels,util,Marte ,-0.2
angels,util,Mathis ,0.6
angels,util,Matsui ,1.7
angels,util,Matthews ,1.1
angels,util,Mayfield ,0.3
angels,util,McLemore ,0.1
angels,util,McPherson ,0.6
angels,util,Miller ,0.9
angels,util,Molina ,2.4
angels,util,Moncada ,0.7
angels,util,Moniak ,-0.1
angels,util,Morales ,4.3
angels,util,Murray ,-1.0
angels,util,Myers ,-0.4
angels,util,Napoli ,3.0
angels,util,Neto ,5.1
angels,util,O'Hoppe ,2.7
angels,util,Ohtani ,10.0
angels,util,Ortega ,-0.4
angels,util,Ott ,0.3
angels,util,Owen ,1.8
angels,util,Palmeiro ,1.2
angels,util,Parker ,-1.2
angels,util,Parrish ,4.5
angels,util,Patek ,0.5
angels,util,Pettis ,5.1
angels,util,Phillips ,4.4
angels,util,Polonia ,2.3
angels,util,Pujols ,4.8
angels,util,Pérez ,0.7
angels,util,Ray ,2.5
angels,util,Rendon ,2.2
angels,util,Renfroe ,0.1
angels,util,Rengifo ,2.5
angels,util,Revere ,0.0
angels,util,Reynolds ,-0.8
angels,util,Rivera ,3.8
angels,util,Rudi ,0.7
angels,util,Salmon ,6.6
angels,util,Schanuel ,1.3
angels,util,Schofield ,4.2
angels,util,Shuck ,0.9
angels,util,Simmons ,8.0
angels,util,Snow ,1.1
angels,util,Sojo ,1.8
angels,util,Soler ,-0.5
angels,util,Spiezio ,2.5
angels,util,Stassi ,1.8
angels,util,Stevens ,-0.5
angels,util,Thaiss ,0.4
angels,util,Thompson ,3.6
angels,util,Trout ,10.5
angels,util,Trumbo ,2.9
angels,util,Turner ,0.2
angels,util,Upton ,3.7
angels,util,Valbuena ,-1.3
angels,util,Valentine ,0.6
angels,util,Vaughn ,1.8
angels,util,Velarde ,4.2
angels,util,Velazquez ,1.4
angels,util,Walbeck ,0.2
angels,util,Walsh ,2.7
angels,util,Ward ,3.5
angels,util,Washington ,2.0
angels,util,Wells ,0.5
angels,util,White ,5.6
angels,util,Wilfong ,1.0
angels,util,Winfield ,1.2
angels,util,Wood ,-1.5
athletics,c,Essian ,1.2
athletics,c,Hassey ,1.7
athletics,c,Heath ,2.9
athletics,c,Hernández ,3.4
athletics,c,Hinch ,0.8
athletics,c,Kearney ,1.6
athletics,c,Kendall ,3.7
athletics,c,Langeliers ,3.9
athletics,c,Lucroy ,-0.7
athletics,c,Macfarlane ,0.1
athletics,c,Maxwell ,0.0
athletics,c,Mayne ,1.8
athletics,c,Miller ,1.4
athletics,c,Murphy ,3.7
athletics,c,Norris ,3.2
athletics,c,Phegley ,0.3
athletics,c,Steinbach ,4.0
athletics,c,Suzuki ,3.8
athletics,c,Tettleton ,1.4
athletics,c,Vogt ,3.6
athletics,1b,Aldrete ,1.2
athletics,1b,Alonso ,1.8
athletics,1b,Barton ,5.5
athletics,1b,Bochte ,2.7
athletics,1b,Brown ,1.9
athletics,1b,Canha ,1.6
athletics,1b,Carter ,1.2
athletics,1b,Giambi ,9.2
athletics,1b,Gross ,1.1
athletics,1b,Hatteberg ,3.3
athletics,1b,Johnson ,2.1
athletics,1b,Kurtz ,5.4
athletics,1b,McGwire ,6.5
athletics,1b,Meyer ,-1.0
athletics,1b,Moss ,2.6
athletics,1b,Neel ,1.7
athletics,1b,Noda ,2.2
athletics,1b,Olson ,5.9
athletics,1b,Revering ,3.6
athletics,1b,Soderstrom ,0.5
athletics,1b,Spencer ,-0.7
athletics,1b,Swisher ,3.5
athletics,2b,Babitt ,0.3
athletics,2b,Bordick ,4.3
athletics,2b,Bournigal ,0.4
athletics,2b,Ellis ,4.8
athletics,2b,Gallego ,4.1
athletics,2b,Gates ,2.2
athletics,2b,Gelof ,2.5
athletics,2b,Hill ,1.7
athletics,2b,Hubbard ,2.0
athletics,2b,Kemp ,3.3
athletics,2b,Lopes ,2.8
athletics,2b,Lowrie ,4.0
athletics,2b,McKay ,0.5
athletics,2b,Menechino ,3.3
athletics,2b,Morgan ,1.6
athletics,2b,Phillips ,4.4
athletics,2b,Profar ,0.0
athletics,2b,Randolph ,2.3
athletics,2b,Scutaro ,0.3
athletics,2b,Sogard ,1.4
athletics,2b,Spiezio ,1.6
athletics,2b,Urías ,0.5
athletics,2b,Velarde ,2.3
athletics,2b,Weeks ,1.7
athletics,3b,Blowers ,-0.3
athletics,3b,Brosius ,5.3
athletics,3b,Chapman ,7.4
athletics,3b,Chavez ,6.1
athletics,3b,Donaldson ,7.2
athletics,3b,Gross ,3.2
athletics,3b,Hannahan ,2.4
athletics,3b,Healy ,2.4
athletics,3b,Inge ,1.1
athletics,3b,Kennedy ,1.1
athletics,3b,Kouzmanoff ,2.3
athletics,3b,Lansford ,5.2
athletics,3b,Lawrie ,1.7
athletics,3b,Machín ,-0.5
athletics,3b,Paquette ,0.3
athletics,3b,Peterson ,0.2
athletics,3b,Riles ,0.4
athletics,3b,Sizemore ,1.4
athletics,3b,Toro ,0.6
athletics,3b,Urshela ,-1.0
athletics,ss,Allen ,0.2
athletics,ss,Andrus ,1.4
athletics,ss,Bordick ,2.9
athletics,ss,Bournigal ,0.5
athletics,ss,Cabrera ,-0.6
athletics,ss,Crosby ,3.7
athletics,ss,Gallego ,2.1
athletics,ss,Griffin ,3.4
athletics,ss,Guerrero ,-0.4
athletics,ss,Lowrie ,2.2
athletics,ss,Pennington ,4.5
athletics,ss,Phillips ,1.9
athletics,ss,Picciolo ,1.3
athletics,ss,Schuemann ,0.8
athletics,ss,Semien ,8.4
athletics,ss,Stanley ,-0.9
athletics,ss,Tejada ,5.7
athletics,ss,Weiss ,4.2
athletics,ss,Wilson ,3.0
athletics,of,Andujar ,0.4
athletics,of,Armas ,5.9
athletics,of,Bleday ,2.1
athletics,of,Bradley ,1.7
athletics,of,Brown ,1.5
athletics,of,Buck ,2.3
athletics,of,Burns ,3.0
athletics,of,Butler ,3.0
athletics,of,Byrnes ,3.4
athletics,of,Canha ,2.7
athletics,of,Canseco ,7.3
athletics,of,Christenson ,0.7
athletics,of,Collins ,1.3
athletics,of,Crisp ,3.8
athletics,of,Cust ,2.7
athletics,of,Céspedes ,2.9
athletics,of,Damon ,2.4
athletics,of,Davis ,4.7
athletics,of,DeJesus ,1.1
athletics,of,Dye ,1.8
athletics,of,Fuld ,0.8
athletics,of,Giambi ,1.8
athletics,of,Grieve ,2.4
athletics,of,Grossman ,1.2
athletics,of,Henderson ,9.9
athletics,of,Herrera ,-0.8
athletics,of,Holliday ,3.0
athletics,of,Javier ,3.5
athletics,of,Joyce ,2.1
athletics,of,Justice ,1.6
athletics,of,Kemp ,-1.2
athletics,of,Kielty ,0.9
athletics,of,Kotsay ,4.6
athletics,of,Laureano ,3.5
athletics,of,Long ,2.4
athletics,of,Mashore ,0.8
athletics,of,Murphy ,6.9
athletics,of,Pache ,-1.0
athletics,of,Payton ,2.0
athletics,of,Pinder ,2.0
athletics,of,Piscotty ,3.0
athletics,of,Plantier ,-1.1
athletics,of,Polonia ,1.5
athletics,of,Reddick ,4.6
athletics,of,Ruiz ,-0.3
athletics,of,Sierra ,0.3
athletics,of,Singleton ,-0.4
athletics,of,Smith ,1.8
athletics,of,Soderstrom ,4.3
athletics,of,Stairs ,1.9
athletics,of,Stewart ,1.4
athletics,of,Sweeney ,3.0
athletics,of,Swisher ,4.4
athletics,of,Willingham ,2.3
athletics,of,Wilson ,2.3
athletics,of,Young ,0.8
athletics,util,Aldrete ,1.2
athletics,util,Allen ,0.2
athletics,util,Alonso ,1.8
athletics,util,Andrus ,1.4
athletics,util,Andujar ,0.4
athletics,util,Armas ,5.9
athletics,util,Babitt ,0.3
athletics,util,Baines ,2.9
athletics,util,Barton ,5.5
athletics,util,Baylor ,-0.3
athletics,util,Berroa ,2.5
athletics,util,Bleday ,2.1
athletics,util,Blowers ,-0.3
athletics,util,Bochte ,2.7
athletics,util,Bordick ,4.3
athletics,util,Bournigal ,0.5
athletics,util,Bradley ,1.7
athletics,util,Brosius ,5.3
athletics,util,Brown ,1.9
athletics,util,Buck ,2.3
athletics,util,Burns ,3.0
athletics,util,Burroughs ,1.6
athletics,util,Butler ,3.0
athletics,util,Byrnes ,3.4
athletics,util,Cabrera ,-0.6
athletics,util,Callaspo ,-1.0
athletics,util,Canha ,2.7
athletics,util,Canseco ,7.3
athletics,util,Carter ,1.2
athletics,util,Chapman ,7.4
athletics,util,Chavez ,6.1
athletics,util,Christenson ,0.7
athletics,util,Collins ,1.3
athletics,util,Crisp ,3.8
athletics,util,Crosby ,3.7
athletics,util,Cust ,2.7
athletics,util,Céspedes ,2.9
athletics,util,Damon ,2.4
athletics,util,Davis ,4.7
athletics,util,DeJesus ,1.1
athletics,util,Donaldson ,7.2
athletics,util,Durazo ,3.4
athletics,util,Durham ,1.2
athletics,util,Dye ,1.8
athletics,util,Ellis ,4.8
athletics,util,Essian ,1.2
athletics,util,Fuld ,0.8
athletics,util,Gallego ,4.1
athletics,util,Gates ,2.2
athletics,util,Gelof ,2.5
athletics,util,Giambi ,9.2
athletics,util,Gomes ,1.8
athletics,util,Grieve ,2.4
athletics,util,Griffin ,3.4
athletics,util,Grossman ,1.2
athletics,util,Gross ,3.2
athletics,util,Guerrero ,-0.4
athletics,util,Hannahan ,2.4
athletics,util,Hassey ,1.7
athletics,util,Hatteberg ,3.3
athletics,util,Healy ,2.4
athletics,util,Heath ,2.9
athletics,util,Henderson ,9.9
athletics,util,Hernández ,3.4
athletics,util,Herrera ,-0.8
athletics,util,Hill ,1.7
athletics,util,Hinch ,0.8
athletics,util,Holliday ,3.0
athletics,util,Hubbard ,2.0
athletics,util,Inge ,1.1
athletics,util,Jackson ,-0.4
athletics,util,Jaha ,4.6
athletics,util,Javier ,3.5
athletics,util,Johnson ,2.1
athletics,util,Joyce ,2.1
athletics,util,Justice ,1.6
athletics,util,Kearney ,1.6
athletics,util,Kemp ,3.3
athletics,util,Kendall ,3.7
athletics,util,Kennedy ,1.1
athletics,util,Kielty ,0.9
athletics,util,Kingman ,2.5
athletics,util,Kotsay ,4.6
athletics,util,Kouzmanoff ,2.3
athletics,util,Kurtz ,5.4
athletics,util,Langeliers ,3.9
athletics,util,Lansford ,5.2
athletics,util,Laureano ,3.5
athletics,util,Lawrie ,1.7
athletics,util,Long ,2.4
athletics,util,Lopes ,2.8
athletics,util,Lowrie ,4.0
athletics,util,Lucroy ,-0.7
athletics,util,Macfarlane ,0.1
athletics,util,Machín ,-0.5
athletics,util,Mashore ,0.8
athletics,util,Matsui ,0.5
athletics,util,Maxwell ,0.0
athletics,util,Mayne ,1.8
athletics,util,McGwire ,6.5
athletics,util,McKay ,0.5
athletics,util,Menechino ,3.3
athletics,util,Meyer ,-1.0
athletics,util,Miller ,1.4
athletics,util,Moreland ,0.1
athletics,util,Morgan ,1.6
athletics,util,Moss ,2.6
athletics,util,Murphy ,6.9
athletics,util,Neel ,2.0
athletics,util,Noda ,2.2
athletics,util,Norris ,3.2
athletics,util,Olson ,5.9
athletics,util,Pache ,-1.0
athletics,util,Page ,0.9
athletics,util,Paquette ,0.3
athletics,util,Parker ,0.3
athletics,util,Payton ,2.0
athletics,util,Pennington ,4.5
athletics,util,Peterson ,0.2
athletics,util,Phegley ,0.3
athletics,util,Phillips ,4.4
athletics,util,Piazza ,0.1
athletics,util,Picciolo ,1.3
athletics,util,Pinder ,2.0
athletics,util,Piscotty ,3.0
athletics,util,Plantier ,-1.1
athletics,util,Polonia ,1.5
athletics,util,Profar ,0.0
athletics,util,Randolph ,2.3
athletics,util,Reddick ,4.6
athletics,util,Revering ,3.6
